3.662474504,-3.023433847,1.146128036,2.247973266,-1.414501237,2.093421685,-1.569052819,0.84509804,-2.817376464,0.698970004,-2.963504499,-0.288961231,6.68590835
3.679972694,-3.124307639,1,2.167317335,-1.51265536,1.919078092,-1.760894602,0,0,0.602059991,-3.077912703,-0.373339972,6.804280334
3.736555847,-3.003405685,1.414973348,2.214843848,-1.521711999,2.120573931,-1.615981916,1.079181246,-2.657374601,0.77815125,-2.958404597,-0.457763726,6.739961532
3.421768401,-3.03265659,0.301029996,1.785329835,-1.636438566,1.770852012,-1.65091639,0.602059991,-2.81970841,0.301029996,-3.120738406,-0.300231466,6.454424991
3.639984248,-3.042203172,1.204119983,2.152288344,-1.487695904,2.012837225,-1.627147023,1.612783857,-2.027200391,0.698970004,-2.941014244,-0.193593981,6.68218742
3.655618584,-3.018070954,0.301029996,1.662757832,-1.992860752,1.397940009,-2.257678575,0,0,0.477121255,-3.178497329,-0.213018369,6.673689538
3.697229343,-3.045965797,0.602059991,2.206825876,-1.490403467,2.096910013,-1.60031933,1.447158031,-2.250071311,0.602059991,-3.095169351,-0.192274303,6.74319514
3.550472957,-3.03275269,0.602059991,1.62324929,-1.927223667,1.278753601,-2.271719356,1.278753601,-2.271719356,0,0,-0.30085417,6.583225647
3.739414103,-3.052196205,1,2.053078443,-1.686335659,1.716003344,-2.023410759,1.707570176,-2.031843927,0.602059991,-3.137354111,-0.24261686,6.791610308
3.571359393,-3.099369576,0.602059991,1.653212514,-1.918146879,1.672097858,-1.899261535,1.079181246,-2.492178147,0.301029996,-3.270329397,-0.460777199,6.670728969
3.28645647,-3.106134798,0.77815125,1.505149978,-1.781306491,0.954242509,-2.33221396,0,0,0.301029996,-2.985426474,-0.464314761,6.392591268
3.198657087,-2.995918024,0.301029996,1.763427994,-1.435229093,0.84509804,-2.353559047,0,0,0,-3.198657087,-0.449449551,6.194575111
3.729812507,-2.993973235,1.342422681,2.217483944,-1.512328563,2.155336037,-1.57447647,1.041392685,-2.688419822,0.84509804,-2.884714467,-0.456644063,6.723785742
3.512817759,-3.048713412,1.146128036,1.973127854,-1.539689905,1.342422681,-2.170395078,0,0,0.301029996,-3.211787763,-0.398695937,6.56153117
3.626750854,-3.06343849,1.146128036,2.06069784,-1.566053013,1.770852012,-1.855898842,0.903089987,-2.723660867,0.301029996,-3.325720858,-0.32822743,6.690189344
3.514149134,-3.043443715,1.079181246,1.342422681,-2.171726454,1.612783857,-1.901365278,1.113943352,-2.400205782,0.301029996,-3.213119139,-0.168638114,6.557592849
3.769746467,-3.002302106,1.414973348,2.243038049,-1.526708418,2.198657087,-1.57108938,1.204119983,-2.565626485,0.477121255,-3.292625212,-0.459751654,6.772048573
3.630936119,-3.00004358,1.146128036,1.792391689,-1.83854443,1.681241237,-1.949694882,1.041392685,-2.589543434,0.84509804,-2.785838079,-0.340802573,6.630979699
3.797128988,-3.068457124,0.903089987,2.08278537,-1.714343617,1.785329835,-2.011799153,1.322219295,-2.474909693,0.477121255,-3.320007733,-0.172511269,6.865586112
3.777064155,-3.02714345,0.77815125,1.73239376,-2.044670395,1.838849091,-1.938215064,0,0,0.77815125,-2.998912904,-0.156022909,6.804207605
3.507720977,-3.058237762,0.77815125,1.851258349,-1.656462628,1.146128036,-2.361592941,0,0,0,0,-0.421764822,6.565958738
3.475380593,-3.062197874,0.77815125,1.838849091,-1.636531502,1.204119983,-2.27126061,0,-3.475380593,0,0,-0.420900339,6.537578467
3.639586087,-3.027170035,1.146128036,2.133538908,-1.506047178,1.949390007,-1.69019608,0.77815125,-2.861434836,0.698970004,-2.940616082,-0.288021274,6.666756122
3.655234507,-3.024769583,0.903089987,1.913813852,-1.741420655,1.913813852,-1.741420655,0.301029996,-3.354204511,0,-3.655234507,-0.194506823,6.68000409
3.628491105,-3.010763234,1.146128036,2.130333768,-1.498157336,2.181843588,-1.446647517,0.77815125,-2.850339855,1.041392685,-2.58709842,-0.35456987,6.639254339
3.36267093,-2.962608024,0.301029996,1.462397998,-1.900272932,0.903089987,-2.459580943,0.698970004,-2.663700925,0,-3.36267093,-0.289429533,6.325278954
2.976808337,-3.204654791,0.301029996,1.176091259,-1.800717078,0.698970004,-2.277838333,0,0,0,0,-0.565863387,6.181463128
3.683137131,-3.01611134,0.602059991,0,0,0,0,0.77815125,-2.904985881,0,0,-0.201301361,6.699248472
3.679972694,-3.019500973,1.146128036,2.133538908,-1.546433786,1.977723605,-1.702249089,0.903089987,-2.776882707,0.698970004,-2.98100269,-0.288286788,6.699473667
3.496098992,-3.026022596,0.77815125,1.986771734,-1.509327258,1.903089987,-1.593009005,0,0,0.602059991,-2.894039001,-0.247852407,6.522121588
3.477988976,-3.047155513,1.079181246,1.51851394,-1.959475036,1.255272505,-2.222716471,0,0,0.301029996,-3.176958981,-0.274530074,6.525144489
3.637889817,-3.07920349,0.602059991,1.949390007,-1.68849981,1.62324929,-2.014640526,1.278753601,-2.359136216,0.477121255,-3.160768562,-0.192768859,6.717093307
3.328379603,-3.070910524,0.77815125,1.447158031,-1.881221572,1.146128036,-2.182251568,0,0,0,0,-0.217571131,6.399290127
3.411451342,-3.024963536,1,1.591064607,-1.820386735,1.278753601,-2.132697741,0,0,0.477121255,-2.934330087,-0.489774492,6.436414878
3.34321159,-3.085544222,0.903089987,1.792391689,-1.550819901,1.397940009,-1.945271582,0,-3.34321159,0.301029996,-3.042181595,-0.373949015,6.428755812
3.510410948,-3.070279035,0.77815125,1.447158031,-2.063252917,1.447158031,-2.063252917,0,0,0.602059991,-2.908350957,-0.176658399,6.580689983
3.156549151,-2.993576413,0.301029996,0.602059991,-2.55448916,1.278753601,-1.87779555,0,0,0,-3.156549151,-0.333058233,6.150125564
3.452553063,-3.016706509,0.602059991,1.698970004,-1.753583059,1.447158031,-2.005395032,0.84509804,-2.607455023,0,0,-0.185409037,6.469259572
3.508125536,-3.029015783,0.301029996,1.792391689,-1.715733847,1.748188027,-1.759937509,0.301029996,-3.20709554,0.602059991,-2.906065545,-0.212660286,6.537141319
3.79761373,-3.071583127,0.903089987,2.06069784,-1.73691589,1.792391689,-2.005222041,1.322219295,-2.475394435,0.477121255,-3.320492475,-0.173025761,6.869196857
3.762078087,-3.052095299,1.079181246,2.123851641,-1.638226446,1.826074803,-1.936003285,1.568201724,-2.193876363,0.903089987,-2.8589881,-0.223489343,6.814173386
3.643551369,-3.024882821,0.77815125,2.117271296,-1.526280073,1.968482949,-1.67506842,1,-2.643551369,0.698970004,-2.944581364,-0.167873762,6.66843419
3.502836639,-3.066738217,0.602059991,1.832508913,-1.670327726,1.770852012,-1.731984627,1.176091259,-2.32674538,0.301029996,-3.201806643,-0.264135132,6.569574856
3.668479103,-3.07092764,0.602059991,2.086359831,-1.582119272,1.991226076,-1.677253027,1.361727836,-2.306751267,0.301029996,-3.367449107,-0.195456222,6.739406743
3.890812099,-3.052916418,1.079181246,2.53529412,-1.355517979,2.522444234,-1.368367865,1.255272505,-2.635539594,0.602059991,-3.288752108,-0.184062107,6.943728517
3.336859821,-3.042337427,0.602059991,1.431363764,-1.905496057,0.954242509,-2.382617311,0,0,0,-3.336859821,-0.24701283,6.379197248
3.558708571,-3.04995896,0.602059991,1.531478917,-2.027229653,1.361727836,-2.196980735,1.255272505,-2.303436065,0,-3.558708571,-0.230984896,6.608667531
3.518645524,-3.058485362,0.903089987,1.462397998,-2.056247526,1.397940009,-2.120705516,1.414973348,-2.103672176,0,-3.518645524,-0.243195784,6.577130887
3.750122527,-2.995945163,1.342422681,1.748188027,-2.0019345,1.653212514,-2.096910013,1.041392685,-2.708729842,0.77815125,-2.971971276,-0.458322825,6.74606769
3.693639026,-2.978883863,1.146128036,2.089905111,-1.603733915,1.897627091,-1.796011935,0.301029996,-3.39260903,0.77815125,-2.915487776,-0.296896763,6.672522889
3.460296327,-3.054880365,0.301029996,1.662757832,-1.797538495,1.414973348,-2.045322979,0,-3.460296327,0,0,-0.273990696,6.515176692
3.495683068,-3.025361607,0.77815125,1.986771734,-1.508911333,1.903089987,-1.592593081,0,0,0.602059991,-2.893623076,-0.247833139,6.521044674
3.765221366,-3.067799648,0.903089987,2.086359831,-1.678861536,1.755874856,-2.009346511,1.301029996,-2.464191371,0.301029996,-3.464191371,-0.175267789,6.833021014
3.190331698,-3.062399034,0.903089987,0.954242509,-2.236089189,0.903089987,-2.287241711,0,0,0,0,-0.563955966,6.252730732
3.651471852,-3.054062424,0.602059991,1.579783597,-2.071688256,1.602059991,-2.049411861,1.255272505,-2.396199347,0.477121255,-3.174350597,-0.1308827,6.705534276
3.799753966,-3.020569617,0.77815125,1.826074803,-1.973679164,1.672097858,-2.127656108,1.414973348,-2.384780618,0.903089987,-2.896663979,-0.219863763,6.820323584
3.44357588,-3.029096627,0.602059991,1.707570176,-1.736005704,1.477121255,-1.966454625,0.477121255,-2.966454625,0.301029996,-3.142545884,-0.225529364,6.472672507
3.669595781,-3.070889204,0.602059991,1.643452676,-2.026143105,2.017033339,-1.652562442,0,0,1.113943352,-2.555652429,-0.159808347,6.740484985
3.679155241,-3.053101936,0.301029996,2.170261715,-1.508893526,2.056904851,-1.62225039,1.431363764,-2.247791477,0.477121255,-3.202033987,-0.185598676,6.732257177
3.604442066,-3.027633507,0.77815125,1.86332286,-1.741119206,1.531478917,-2.072963149,0.602059991,-3.002382075,0.477121255,-3.127320812,-0.191730181,6.632075573
2.87909588,-3.060295562,0.301029996,1.146128036,-1.732967844,0.477121255,-2.401974625,0,0,0,-2.87909588,-0.391718863,5.939391441
3.303627976,-2.979604031,0.77815125,1.886490725,-1.417137251,0.84509804,-2.458529936,0,0,0,-3.303627976,-0.4981785,6.283232008
3.733758836,-3.029603934,1.079181246,2.152288344,-1.581470491,2.404833717,-1.328925119,1.544068044,-2.189690791,0,-3.733758836,-0.329984377,6.76336277
3.450403086,-3.02797017,0.602059991,1.77815125,-1.672251836,1.462397998,-1.988005088,0.77815125,-2.672251836,0.602059991,-2.848343095,-0.259391083,6.478373256
3.750276915,-3.025872844,0.301029996,2.283301229,-1.466975686,2.176091259,-1.574185656,0.477121255,-3.27315566,0.954242509,-2.796034406,-0.213181468,6.776149759
3.521399628,-3.051803723,1,2.190331698,-1.33106793,1.973127854,-1.548271775,1.079181246,-2.442218382,0.301029996,-3.220369632,-0.199813703,6.573203351
3.68645751,-3.018907332,0.301029996,2,-1.68645751,1.799340549,-1.887116961,0.602059991,-3.084397519,0.477121255,-3.209336256,-0.215692473,6.705364842
3.406369835,-3.090540725,0.903089987,1.934498451,-1.471871384,1.602059991,-1.804309844,0,-3.406369835,0.477121255,-2.929248581,-0.379694633,6.496910561
3.802294711,-3.042789183,0.903089987,2.086359831,-1.715934881,1.799340549,-2.002954162,1.176091259,-2.626203452,0.602059991,-3.20023472,-0.202409598,6.845083894
3.691700208,-3.065771588,0.301029996,1.934498451,-1.757201757,2.113943352,-1.577756856,0.477121255,-3.214578954,0.602059991,-3.089640217,-0.239102382,6.757471796
3.7084209,-3.06699948,1.146128036,2.08278537,-1.62563553,1.755874856,-1.952546044,1.51851394,-2.18990696,0.698970004,-3.009450896,-0.198132562,6.77542038
3.863084825,-3.103245186,0.903089987,1.785329835,-2.07775499,1.73239376,-2.130691065,1.301029996,-2.56205483,1,-2.863084825,-0.16723108,6.966330011
3.512417549,-3.00160794,0.301029996,1.653212514,-1.859205035,1.431363764,-2.081053784,0,0,0.477121255,-3.035296294,-0.157350206,6.514025489
3.614580867,-3.057920236,1.146128036,2.068185862,-1.546395005,1.763427994,-1.851152873,0.903089987,-2.71149088,0.301029996,-3.313550871,-0.327468667,6.672501103
3.640779477,-3.053020873,1.146128036,2.068185862,-1.572593616,1.770852012,-1.869927466,0.954242509,-2.686536968,0.301029996,-3.339749482,-0.32683062,6.693800351
3.292256071,-2.990201536,0.77815125,1.892094603,-1.400161469,0.84509804,-2.447158031,0,0,0,-3.292256071,-0.496730681,6.282457607
3.606381365,-3.021855893,0.301029996,2.173186268,-1.433195097,1.968482949,-1.637898417,0,0,0.602059991,-3.004321374,-0.187781905,6.628237258
3.567849451,-3.084264744,0.77815125,1.86923172,-1.698617731,1.832508913,-1.735340538,0,0,0.301029996,-3.266819455,-0.416043723,6.652114195
3.45591024,-3.06226034,1.204119983,1.949390007,-1.506520234,1.880813592,-1.575096648,0,0,0,0,-0.552395687,6.51817058
3.953759692,-3.038529679,0.903089987,2.136720567,-1.817039125,1.977723605,-1.976036086,0,0,1.255272505,-2.698487187,-0.17944123,6.992289371
3.780389328,-3.099947364,0.602059991,1.832508913,-1.947880416,2.264817823,-1.515571505,0,0,1.204119983,-2.576269346,-0.143096169,6.880336692
3.833274639,-3.042205892,1,2.120573931,-1.712700708,1.785329835,-2.047944804,1.146128036,-2.687146604,0.477121255,-3.356153385,-0.183622515,6.875480532
3.38147609,-3.05663729,0.77815125,1.672097858,-1.709378232,1.176091259,-2.205384831,0,0,0.301029996,-3.080446095,-0.234011041,6.43811338
3.871923032,-3.022847251,0.77815125,2.378397901,-1.493525131,2.382017043,-1.489905989,1.414973348,-2.456949684,1.041392685,-2.830530347,-0.221048432,6.894770283
3.824906471,-3.057200989,1.079181246,2.445604203,-1.379302268,2.387389826,-1.437516645,1.255272505,-2.569633966,0.84509804,-2.979808431,-0.180782334,6.882107461
3.775464809,-3.045351782,0.903089987,1.986771734,-1.788693075,1.799340549,-1.97612426,1.301029996,-2.474434814,0.301029996,-3.474434814,-0.183932595,6.820816592
3.353723938,-3.020929476,1,1.924279286,-1.429444652,1.897627091,-1.456096846,0,0,0.301029996,-3.052693942,-0.342087835,6.374653414
3.536432176,-3.063552365,0.602059991,1.672097858,-1.864334318,1.69019608,-1.846236096,0.954242509,-2.582189666,0,-3.536432176,-0.40085466,6.599984541
3.528659645,-3.065145603,0.602059991,1.681241237,-1.847418408,1.681241237,-1.847418408,0.954242509,-2.574417136,0,-3.528659645,-0.400693734,6.593805248
3.66029616,-3.050147946,1,1.880813592,-1.779482568,1.544068044,-2.116228116,0,0,0.602059991,-3.058236169,-0.189894157,6.710444106
3.842796395,-3.049249597,1.079181246,2.5132176,-1.329578795,2.436162647,-1.406633748,1.342422681,-2.500373714,0.602059991,-3.240736404,-0.18069421,6.892045992
3.366982976,-3.044563836,1.301029996,1.491361694,-1.875621282,1.322219295,-2.044763681,1.146128036,-2.22085494,0.477121255,-2.889861721,-0.545163762,6.411546812
3.713742478,-3.030075651,0.301029996,1.380211242,-2.333531237,1.447158031,-2.266584447,0,0,0.477121255,-3.236621224,-0.1666209,6.74381813
3.586474779,-3.046400814,0.903089987,1.643452676,-1.943022102,1.380211242,-2.206263537,1.278753601,-2.307721178,0.602059991,-2.984414787,-0.238364901,6.632875593
3.444044796,-3.057435678,0.602059991,1.633468456,-1.81057634,1.361727836,-2.08231696,0,0,0.301029996,-3.1430148,-0.320985577,6.501480474
3.706547103,-3.0226061,0.602059991,1.672097858,-2.034449245,1.755874856,-1.950672247,0.77815125,-2.928395852,0.84509804,-2.861449063,-0.151450971,6.729153203
3.565611725,-3.073871676,1.204119983,1.86332286,-1.702288865,1.579783597,-1.985828128,1.447158031,-2.118453694,0.477121255,-3.08849047,-0.276340562,6.639483401
3.607669437,-3.046256471,0.903089987,1.832508913,-1.775160524,1.707570176,-1.900099261,1.342422681,-2.265246756,0.602059991,-3.005609445,-0.173951898,6.653925908
3.041392685,-3.030466135,0.301029996,0.954242509,-2.087150176,0.477121255,-2.56427143,0.698970004,-2.342422681,0,0,-0.535906793,6.07185882
3.677606953,-3.046011488,1.079181246,1.919078092,-1.75852886,1.62324929,-2.054357662,0,-3.677606953,0.301029996,-3.376576957,-0.210002831,6.72361844
3.643551369,-3.041250113,0.77815125,1.963787827,-1.679763541,1.633468456,-2.010082913,1.414973348,-2.228578021,0.602059991,-3.041491377,-0.250076451,6.684801481
3.694517454,-3.039456351,0.77815125,2.176091259,-1.518426195,2.053078443,-1.64143901,1.62324929,-2.071268163,0.477121255,-3.217396199,-0.169499725,6.733973805
3.709439574,-3.025618116,0.602059991,1.84509804,-1.864341534,1.672097858,-2.037341716,0.301029996,-3.408409578,0.602059991,-3.107379583,-0.215254233,6.73505769
3.636387586,-3.03036152,0.77815125,0,0,0,0,1.278753601,-2.357633985,0.301029996,-3.33535759,-0.185275519,6.666749106
3.722962809,-3.03046075,0.77815125,1.892094603,-1.830868206,1.556302501,-2.166660308,0.602059991,-3.120902818,0,0,-0.190868412,6.753423559
3.392169149,-3.041109806,0.602059991,1.748188027,-1.643981122,1.602059991,-1.790109158,1.079181246,-2.312987903,0,0,-0.173002877,6.433278956
3.655426588,-3.016827034,0.301029996,2.086359831,-1.569066757,1.954242509,-1.701184078,1.113943352,-2.541483235,0.477121255,-3.178305333,-0.167921021,6.672253622
3.524006446,-3.066093068,0.903089987,1.591064607,-1.932941839,1.857332496,-1.666673949,1.176091259,-2.347915187,0,-3.524006446,-0.414479864,6.590099513
3.782902406,-3.070090204,0.903089987,2.049218023,-1.733684383,1.770852012,-2.012050394,1.342422681,-2.440479725,0.477121255,-3.305781151,-0.171043326,6.85299261
3.781970674,-3.074024612,0.903089987,2.056904851,-1.725065823,1.785329835,-1.996640839,1.322219295,-2.459751379,0.477121255,-3.304849419,-0.171241638,6.855995286
3.640382045,-3.031874163,0.602059991,1.397940009,-2.242442036,1.505149978,-2.135232066,0,0,0.301029996,-3.339352049,-0.170515351,6.672256208
3.860517677,-3.059368915,0.903089987,2.08278537,-1.777732307,1.86923172,-1.991285958,0,0,1,-2.860517677,-0.153244834,6.919886592
3.550228353,-3.012434753,1.301029996,1.602059991,-1.948168362,1.681241237,-1.868987116,0.77815125,-2.772077103,0.84509804,-2.705130313,-0.316427299,6.562663106
3.487986331,-3.044174276,1.079181246,1.69019608,-1.797790251,1.342422681,-2.14556365,0,0,0.301029996,-3.186956335,-0.271956804,6.532160607
3.671172843,-3.048831162,0.77815125,1.602059991,-2.069112851,1.672097858,-1.999074985,0,0,1.113943352,-2.55722949,-0.163653976,6.720004005
3.623869268,-3.041196548,0.903089987,2.056904851,-1.566964417,1.755874856,-1.867994413,1.544068044,-2.079801224,0.301029996,-3.322839273,-0.200040364,6.665065817
3.644241586,-3.031070785,1.146128036,2.340444115,-1.303797471,2.127104798,-1.517136787,1.255272505,-2.388969081,0.77815125,-2.866090335,-0.281936023,6.675312371
3.599118565,-3.071961668,1.204119983,1.892094603,-1.707023962,1.602059991,-1.997058574,1.544068044,-2.055050521,0.301029996,-3.298088569,-0.3554772,6.671080233
3.705607163,-3.034026247,0.903089987,2.075546961,-1.630060202,1.832508913,-1.873098251,1.72427587,-1.981331294,0.84509804,-2.860509123,-0.210325507,6.73963341
3.712986234,-3.077515883,1.079181246,2.093421685,-1.619564548,2.1430148,-1.569971433,0,-3.712986234,0.301029996,-3.411956238,-0.472476993,6.790502116
3.824321125,-3.053614035,0.602059991,2.298853076,-1.525468048,2.195899652,-1.628421472,1.662757832,-2.161563293,0.77815125,-3.046169874,-0.189084905,6.877935159
3.495266744,-3.012543942,0.77815125,1.301029996,-2.194236749,1.041392685,-2.453874059,0.477121255,-3.01814549,0,0,-0.268178918,6.507810687
3.500922239,-3.035342956,0.602059991,1.579783597,-1.921138643,1.544068044,-1.956854195,0,0,0.477121255,-3.023800984,-0.145081411,6.536265195
3.656098202,-3.059952661,0.602059991,1.653212514,-2.002885688,1.397940009,-2.258158193,1.414973348,-2.241124854,0.698970004,-2.957128198,-0.271089549,6.716050863
3.569724949,-3.033703301,0.602059991,1.785329835,-1.784395114,1.505149978,-2.064574971,1,-2.569724949,0,-3.569724949,-0.178703543,6.60342825
3.500510911,-3.058338723,0.77815125,1.880813592,-1.619697318,1.146128036,-2.354382875,0,0,0,0,-0.4201766,6.558849633
3.499961866,-3.02072285,0.77815125,1.982271233,-1.517690633,1.897627091,-1.602334774,0,0,0.602059991,-2.897901874,-0.248040523,6.520684716
3.741072772,-3.036295173,0.602059991,0,0,0,0,0.77815125,-2.962921522,0.903089987,-2.837982785,-0.173517904,6.777367946
3.77749932,-3.039742886,1,2.217483944,-1.560015375,1.832508913,-1.944990407,1.477121255,-2.300378065,0.77815125,-2.999348069,-0.209766272,6.817242206
3.24674471,-3.026563355,0.602059991,1.079181246,-2.167563464,0.84509804,-2.40164667,0,0,0,-3.24674471,-0.513554125,6.273308065
3.528145078,-2.981837935,1,1.919078092,-1.609066986,1.531478917,-1.996666161,0,-3.528145078,0.301029996,-3.227115083,-0.355605302,6.509983013
3.614686342,-3.036566563,0.301029996,1.602059991,-2.012626351,1.755874856,-1.858811487,0,0,0.602059991,-3.012626351,-0.188373258,6.651252906
3.721315881,-3.062276152,1.447158031,1.643452676,-2.077863204,1.832508913,-1.888806968,1.770852012,-1.950463869,0.602059991,-3.119255889,-0.530369402,6.783592033
3.738304793,-3.022576096,1.204119983,2.271841607,-1.466463187,2.029383778,-1.708921015,0,0,0.84509804,-2.893206753,-0.248399149,6.76088089
3.569022586,-3.038033883,0.77815125,2.1430148,-1.426007786,2.086359831,-1.482662755,1.491361694,-2.077660892,0.602059991,-2.966962595,-0.345819778,6.607056469
3.582177038,-3.037086428,0.602059991,1.944482672,-1.637694366,1.740362689,-1.841814348,1.322219295,-2.259957743,0.698970004,-2.883207033,-0.271122029,6.619263466
